品名コード,品名漢字,カテゴリ_ブランド_,シリーズ,付加価値品フラグ,会社_文字型_,Primary_key,ソート
53163,凍結卵白（Ｓ）,付加価値商品,付加価値商品,対象,11,11_53163,10
13904,凍結全卵（調理用）ＨＶＮＯ．３,付加価値商品,付加価値商品,対象,11,11_13904,10
20536,ツインパック（Ｈｉ）,付加価値商品,付加価値商品,対象,11,11_20536,10
21248,凍結全卵（調理用）ＨＶ　Ｎｏ３栃木県の卵,付加価値商品,付加価値商品,対象,11,11_21248,10
22057,凍結全卵（Ｔ）,付加価値商品,付加価値商品,対象,11,11_22057,10
23927,凍結全卵（調理用）ＮＯ．１２－Ｎ,付加価値商品,付加価値商品,対象,11,11_23927,10
25272,ディープレッド（ホール）ＨＶ,付加価値商品,付加価値商品,対象,11,11_25272,10
26291,凍結全卵（調理用）ＬＶ,付加価値商品,付加価値商品,対象,11,11_26291,10
29350,ピュアホワイト（ホール）２０,付加価値商品,付加価値商品,対象,11,11_29350,10
31904,プレシャスエッグ（ホール）ＨＶ,付加価値商品,付加価値商品,対象,11,11_31904,10
32247,ふっくら仕上がる凍結全卵,付加価値商品,付加価値商品,対象,11,11_32247,10
33608,凍結全卵（調理用）ＭＰ,付加価値商品,付加価値商品,対象,11,11_33608,10
36144,ツインパック,付加価値商品,付加価値商品,対象,11,11_36144,10
36146,ツインパック,付加価値商品,付加価値商品,対象,11,11_36146,10
36149,ツインパック,付加価値商品,付加価値商品,対象,11,11_36149,10
36347,調理用全卵ＣＲ,付加価値商品,付加価値商品,対象,11,11_36347,10
36427,凍結全卵（製菓用）,付加価値商品,付加価値商品,対象,11,11_36427,10
39493,ピュアホワイト（ホール）ＨＶ,付加価値商品,付加価値商品,対象,11,11_39493,10
43793,エグロワイヤル（ホール）ＨＶ,付加価値商品,付加価値商品,対象,11,11_43793,10
44218,エグパティシエール（ホール）ＨＶ,付加価値商品,付加価値商品,対象,11,11_44218,10
4550,凍結全卵（調理用）ＨＶ　ＮＯ．３,付加価値商品,付加価値商品,対象,11,11_4550,10
46910,ツインパック（ＣＲ）加工用,付加価値商品,付加価値商品,対象,11,11_46910,10
54073,ツインパック（ＮＥ）Ｎｏ．２,付加価値商品,付加価値商品,対象,11,11_54073,10
55024,凍結全卵（調理用）ＨＶ　Ｎｏ．３,付加価値商品,付加価値商品,対象,11,11_55024,10
56490,ツインパック（ＣＲ）,付加価値商品,付加価値商品,対象,11,11_56490,10
57176,サンホーム　凍結全卵（手間いらず）,付加価値商品,付加価値商品,対象,11,11_57176,10
57285,凍結全卵（調理用）ＨＶ（平飼い卵使用）,付加価値商品,付加価値商品,対象,11,11_57285,10
57926,ツインパック（デリカ用）１８入,付加価値商品,付加価値商品,対象,11,11_57926,10
58067,凍結全卵５００,付加価値商品,付加価値商品,対象,11,11_58067,10
63591,凍結全卵,付加価値商品,付加価値商品,対象,11,11_63591,10
63628,凍結全卵（調理用）ＨＶ　ＮＯ．３,付加価値商品,付加価値商品,対象,11,11_63628,10
64047,凍結全卵（調理用）ＨＶＮＯ．３,付加価値商品,付加価値商品,対象,11,11_64047,10
64051,凍結全卵２００,付加価値商品,付加価値商品,対象,11,11_64051,10
68646,凍結全卵５００,付加価値商品,付加価値商品,対象,11,11_68646,10
13542,エグロワイヤル（ヨーク）,付加価値商品,付加価値商品,対象,11,11_13542,10
22669,パータボンブベース,付加価値商品,付加価値商品,対象,11,11_22669,10
25271,ディープレッド（ヨーク）,付加価値商品,付加価値商品,対象,11,11_25271,10
29430,ピュアホワイト（ヨーク）,付加価値商品,付加価値商品,対象,11,11_29430,10
33041,凍結卵黄（プレーンタイプ）,付加価値商品,付加価値商品,対象,11,11_33041,10
34188,ヨークソース,付加価値商品,付加価値商品,対象,11,11_34188,10
36203,エグロン（ヨーク）ＮＯ．３,付加価値商品,付加価値商品,対象,11,11_36203,10
3939,プレシャスエッグ（ヨーク）,付加価値商品,付加価値商品,対象,11,11_3939,10
45857,耐熱卵黄　ＳＪ,付加価値商品,付加価値商品,対象,11,11_45857,10
52043,凍結卵黄（Ｈ）ＳＪＮｏ．６,付加価値商品,付加価値商品,対象,11,11_52043,10
63726,加糖凍結卵黄２０（５００）,付加価値商品,付加価値商品,対象,11,11_63726,10
64046,凍結卵黄（プレーンタイプ）,付加価値商品,付加価値商品,対象,11,11_64046,10
10381,ソース・アングレーズ（カスタード）,付加価値商品,付加価値商品,対象,11,11_10381,10
10502,ＣＯ凍結全卵ベース,付加価値商品,付加価値商品,対象,11,11_10502,10
17167,だし巻きたまごの素,付加価値商品,付加価値商品,対象,11,11_17167,10
23477,冷やしてかためるプリンベース,付加価値商品,付加価値商品,対象,11,11_23477,10
24131,フレンチコート（Ｙ）Ｎｏ．２,付加価値商品,付加価値商品,対象,11,11_24131,10
24341,フレンチコートＮｏ．２１,付加価値商品,付加価値商品,対象,11,11_24341,10
24445,キッシュベース（Ｈ）,付加価値商品,付加価値商品,対象,11,11_24445,10
28687,濃厚なめらかプリンベース,付加価値商品,付加価値商品,対象,11,11_28687,10
30590,バッター用凍結卵（ＬＦ）Ｎｏ．２,付加価値商品,付加価値商品,対象,11,11_30590,10
3063,フレンチトーストベース,付加価値商品,付加価値商品,対象,11,11_3063,10
33312,エグロン（ホール）,付加価値商品,付加価値商品,対象,11,11_33312,10
33632,ＹＲだし巻きの素Ｎｏ．４,付加価値商品,付加価値商品,対象,11,11_33632,10
36221,アングレーズソース,付加価値商品,付加価値商品,対象,11,11_36221,10
36243,濃縮茶碗蒸しの素（ＮＡ）,付加価値商品,付加価値商品,対象,11,11_36243,10
36260,濃縮茶碗蒸しの素ＮＯ．２,付加価値商品,付加価値商品,対象,11,11_36260,10
37870,濃縮茶碗蒸しの素ＮＯ．２,付加価値商品,付加価値商品,対象,11,11_37870,10
39759,冷やしてかためるホワイトプリンベース,付加価値商品,付加価値商品,対象,11,11_39759,10
40154,アングレーズソース,付加価値商品,付加価値商品,対象,11,11_40154,10
40859,だし巻ベース（ＫＰ）,付加価値商品,付加価値商品,対象,11,11_40859,10
42592,スチコンエッグベース,付加価値商品,付加価値商品,対象,11,11_42592,10
43177,フレンチトーストベース,付加価値商品,付加価値商品,対象,11,11_43177,10
4449,ＹＨＤ凍結卵（Ｙ）,付加価値商品,付加価値商品,対象,11,11_4449,10
46037,フレンチコート（Ｓ）Ｎｏ．３,付加価値商品,付加価値商品,対象,11,11_46037,10
47353,ＪＦＳＡ　濃縮茶碗蒸しの素（３倍濃縮）,付加価値商品,付加価値商品,対象,11,11_47353,10
48657,カルボナーラベースＳＪ　Ｎｏ．５,付加価値商品,付加価値商品,対象,11,11_48657,10
53708,クロックムッシュベースＲＮ（ＶＦ）,付加価値商品,付加価値商品,対象,11,11_53708,10
55045,かけておいしい卵,付加価値商品,付加価値商品,対象,11,11_55045,10
58732,濃縮カスタードプリンベース,付加価値商品,付加価値商品,対象,11,11_58732,10
62882,ＦＣたまごソース,付加価値商品,付加価値商品,対象,11,11_62882,10
66974,Ｆクリーミーヨーク,付加価値商品,付加価値商品,対象,11,11_66974,10
14132,調合マヨ（薄口）,付加価値商品,付加価値商品,対象,11,11_14132,10
1827,マヨ　２０４Ｓ,付加価値商品,付加価値商品,対象,11,11_1827,10
1828,調合マヨ（薄口）,付加価値商品,付加価値商品,対象,11,11_1828,10
25310,焙煎胡麻マヨ,付加価値商品,付加価値商品,対象,11,11_25310,10
25373,ライトテイストマヨ,付加価値商品,付加価値商品,対象,11,11_25373,10
30566,マヨネーズ　２０４,付加価値商品,付加価値商品,対象,11,11_30566,10
38639,マヨ　１０２Ｓ,付加価値商品,付加価値商品,対象,11,11_38639,10
39238,マヨネーズ　２０４,付加価値商品,付加価値商品,対象,11,11_39238,10
39239,マヨ　２０４Ｓ,付加価値商品,付加価値商品,対象,11,11_39239,10
39240,マヨネーズ　２０５,付加価値商品,付加価値商品,対象,11,11_39240,10
39267,マヨ　１０２Ｓ　からし,付加価値商品,付加価値商品,対象,11,11_39267,10
39880,マヨ　２０５Ｓ,付加価値商品,付加価値商品,対象,11,11_39880,10
46813,調合マヨＮＯ．４,付加価値商品,付加価値商品,対象,11,11_46813,10
48095,からしマヨ　マイルドタイプ,付加価値商品,付加価値商品,対象,11,11_48095,10
53278,マヨ２０５（からし入り）,付加価値商品,付加価値商品,対象,11,11_53278,10
59342,からしマヨＫＮ,付加価値商品,付加価値商品,対象,11,11_59342,10
59694,マヨネーズ　２０５,付加価値商品,付加価値商品,対象,11,11_59694,10
63423,マヨ１０２Ｓ　（ドラム）,付加価値商品,付加価値商品,対象,11,11_63423,10
65911,サラダ用マヨＳ,付加価値商品,付加価値商品,対象,11,11_65911,10
759,マヨ　１０２Ｓからし（袋）,付加価値商品,付加価値商品,対象,11,11_759,10
974,マヨ　１０２Ｓ（袋）,付加価値商品,付加価値商品,対象,11,11_974,10
14874,Ｙかぼちゃサラダ用マヨ２０１７,付加価値商品,付加価値商品,対象,11,11_14874,10
1819,明太子マヨ（Ｒ）,付加価値商品,付加価値商品,対象,11,11_1819,10
20437,Ｙかぼちゃサラダマヨ１７（１０．５ＫＧ）,付加価値商品,付加価値商品,対象,11,11_20437,10
26272,調合マヨＩＫ,付加価値商品,付加価値商品,対象,11,11_26272,10
35144,ＩＫマヨネーズＮ,付加価値商品,付加価値商品,対象,11,11_35144,10
36001,ＳＹプレーンマヨ（ドラム）,付加価値商品,付加価値商品,対象,11,11_36001,10
36664,ＳＹプレーンマヨ,付加価値商品,付加価値商品,対象,11,11_36664,10
38096,Ｙポテトサラダ用マヨネーズ２０２４（Ｎ）,付加価値商品,付加価値商品,対象,11,11_38096,10
38099,Ｙポテトサラダ用マヨネーズ２０２４,付加価値商品,付加価値商品,対象,11,11_38099,10
40779,マヨネーズ（サンフーズ）,付加価値商品,付加価値商品,対象,11,11_40779,10
41026,Ｆ乳化ソースベース２,付加価値商品,付加価値商品,対象,11,11_41026,10
42012,Ｆ乳化ソースベース,付加価値商品,付加価値商品,対象,11,11_42012,10
42099,マヨネーズ　（サンフーズ）,付加価値商品,付加価値商品,対象,11,11_42099,10
43434,マヨＦＤＱＮＯ．２,付加価値商品,付加価値商品,対象,11,11_43434,10
44707,Ｆベイシックマヨ　卵黄タイプ,付加価値商品,付加価値商品,対象,11,11_44707,10
46466,ＹＡサラダマヨ,付加価値商品,付加価値商品,対象,11,11_46466,10
50444,オリジナルマヨ,付加価値商品,付加価値商品,対象,11,11_50444,10
55111,Ｙポテトサラダ用マヨネーズ２０２２（Ｎ）,付加価値商品,付加価値商品,対象,11,11_55111,10
55372,ＬＬサラダ用マヨ（ドラム）,付加価値商品,付加価値商品,対象,11,11_55372,10
55444,Ｙポテトサラダ用マヨネーズ２０２２,付加価値商品,付加価値商品,対象,11,11_55444,10
55849,ＫＮサラダ用マヨネーズ,付加価値商品,付加価値商品,対象,11,11_55849,10
56265,ごぼうサラダ用マヨＤ,付加価値商品,付加価値商品,対象,11,11_56265,10
59048,マリンフーズ様用マヨ２０５Ｓ,付加価値商品,付加価値商品,対象,11,11_59048,10
62844,ＦＱ　サラダ用マヨ　Ｒ,付加価値商品,付加価値商品,対象,11,11_62844,10
62920,ＳＩマヨネーズ,付加価値商品,付加価値商品,対象,11,11_62920,10
64118,ＬＬサラダ用マヨネーズ（スピナ）,付加価値商品,付加価値商品,対象,11,11_64118,10
67384,明太子マヨ（Ｑ）,付加価値商品,付加価値商品,対象,11,11_67384,10
67890,ＬＩＦオリジナルマヨ,付加価値商品,付加価値商品,対象,11,11_67890,10
68302,ヒライ専用調合マヨ,付加価値商品,付加価値商品,対象,11,11_68302,10
16272,耐冷耐熱タルタル,タルタルソース,タルタルソース,対象,11,11_16272,20
16550,ＱＰクリーミィタルタルソース（ボトル）,タルタルソース,タルタルソース,対象,11,11_16550,20
21450,ベーカリータルタルソース,タルタルソース,タルタルソース,対象,11,11_21450,20
32201,ＱＰ　タルタルソース（具沢山チューブ）,タルタルソース,タルタルソース,対象,11,11_32201,20
42260,ＱＰ　タルタルソース（チューブ）,タルタルソース,タルタルソース,対象,11,11_42260,20
47127,ＱＰ　タルタルソース（袋）,タルタルソース,タルタルソース,対象,11,11_47127,20
66412,ＧＱＰ　プラントベースタルタルソース,タルタルソース,タルタルソース,対象,11,11_66412,20
13444,ザ・タルタル,タルタルソース,タルタルソース,対象,11,11_13444,20
17365,Ｆバーガー用タルタル,タルタルソース,タルタルソース,対象,11,11_17365,20
23033,ＭＣＤタルタルソース,タルタルソース,タルタルソース,対象,11,11_23033,20
27226,ＬＡ　タルタルソースＮｏ．４,タルタルソース,タルタルソース,対象,11,11_27226,20
30271,ＥＢ　タルタルソース（チューブ）,タルタルソース,タルタルソース,対象,11,11_30271,20
31003,シェフズタルタルベースＳＥ,タルタルソース,タルタルソース,対象,11,11_31003,20
34966,ＭＱタルタルソース,タルタルソース,タルタルソース,対象,11,11_34966,20
45145,ＣＧＣタルタルソース,タルタルソース,タルタルソース,対象,11,11_45145,20
47141,ジェフダ　タルタルソース,タルタルソース,タルタルソース,対象,11,11_47141,20
53933,レストラン用さぼてん特製タルタルソース,タルタルソース,タルタルソース,対象,11,11_53933,20
54135,ＦＰタルタルたまご用ソース,タルタルソース,タルタルソース,対象,11,11_54135,20
55363,ＯＬタルタルソース,タルタルソース,タルタルソース,対象,11,11_55363,20
56972,サンホーム　タルタルソース,タルタルソース,タルタルソース,対象,11,11_56972,20
62384,ＳＱ　タルタルソースＮＯ．２,タルタルソース,タルタルソース,対象,11,11_62384,20
67688,Ｆ米飯用タルタルソース,タルタルソース,タルタルソース,対象,11,11_67688,20
69333,ＬＩＦ具沢山タルタルソースＲ,タルタルソース,タルタルソース,対象,11,11_69333,20
1042,ＧＱＰ　ソイツナフィリング,付加価値商品,付加価値商品,対象,11,11_1042,10
10544,ＱＰ　ディップソース　バーニャカウダ,付加価値商品,付加価値商品,対象,11,11_10544,10
16630,ＱＰ　粗挽きブラックペパーマヨ,付加価値商品,付加価値商品,対象,11,11_16630,10
17153,コーン＆マヨ,付加価値商品,付加価値商品,対象,11,11_17153,10
23580,ＱＰディップソースサワークリームオニオン,付加価値商品,付加価値商品,対象,11,11_23580,10
23824,ＱＰ　粗挽きブラックペパーマヨ,付加価値商品,付加価値商品,対象,11,11_23824,10
23970,ＱＰ　スタイリングソースバルサミコ,付加価値商品,付加価値商品,対象,11,11_23970,10
24010,ＱＰスタイリングソーススモークフレーバー,付加価値商品,付加価値商品,対象,11,11_24010,10
24120,ＱＰ　スタイリングソース　ジェノベーゼ,付加価値商品,付加価値商品,対象,11,11_24120,10
25744,ベーカリーソース（ハニーマスタード）,付加価値商品,付加価値商品,対象,11,11_25744,10
26089,和えもの用ごまだれ,付加価値商品,付加価値商品,対象,11,11_26089,10
29120,アジアンテーブル　かんきつハーブソース,付加価値商品,付加価値商品,対象,11,11_29120,10
54128,ＱＰ　ディップソース　チーズ,付加価値商品,付加価値商品,対象,11,11_54128,10
63537,ＱＰ　スタイリングソースレモンジンジャー,付加価値商品,付加価値商品,対象,11,11_63537,10
66402,ＱＰ　ペイザンヌサラダソース,付加価値商品,付加価値商品,対象,11,11_66402,10
12115,ＭＣＤイエローマスタードソース,付加価値商品,付加価値商品,対象,11,11_12115,10
12221,耐冷凍マヨソースＳ,付加価値商品,付加価値商品,対象,11,11_12221,10
1261,ＭＣＤタマゴソース２４,付加価値商品,付加価値商品,対象,11,11_1261,10
1273,ＭＣＤ３種のチーズソース,付加価値商品,付加価値商品,対象,11,11_1273,10
13112,ＭＣＤスイートレモンソース,付加価値商品,付加価値商品,対象,11,11_13112,10
14112,ＭＣＤオーロラソース,付加価値商品,付加価値商品,対象,11,11_14112,10
1616,ＭＣＤスパイシーソース,付加価値商品,付加価値商品,対象,11,11_1616,10
17187,千房　お好み焼きホワイトソース,付加価値商品,付加価値商品,対象,11,11_17187,10
17548,ＫＦＣコールスロードレッシング２１,付加価値商品,付加価値商品,対象,11,11_17548,10
21121,マイオネーゼフロマッジ,付加価値商品,付加価値商品,対象,11,11_21121,10
22971,ＭＣＤビッグマックソース,付加価値商品,付加価値商品,対象,11,11_22971,10
23600,ＫＦＣブラックペッパーマヨ２２,付加価値商品,付加価値商品,対象,11,11_23600,10
23773,ＫＦＣコールスロードレ２１（１０ＫＧ）,付加価値商品,付加価値商品,対象,11,11_23773,10
24115,ＫＦＣ　サンドドレ（オリーブオイル入）,付加価値商品,付加価値商品,対象,11,11_24115,10
24139,ＬＴハニーマスタード３,付加価値商品,付加価値商品,対象,11,11_24139,10
24230,ＭＣＤマスタードペッパーソース,付加価値商品,付加価値商品,対象,11,11_24230,10
33384,Ｃｏｄ　Ｒｏｅ　Ｍａｙｏ－Ｂ,付加価値商品,付加価値商品,対象,11,11_33384,10
34005,チポトレサウスウェストソース２２,付加価値商品,付加価値商品,対象,11,11_34005,10
3402,ロイヤルギャルソングリルソースおろし醤油,付加価値商品,付加価値商品,対象,11,11_3402,10
3604,ＭＣＤガーリックバタータルタルソース,付加価値商品,付加価値商品,対象,11,11_3604,10
37633,ＭＣＤビッグマックソース,付加価値商品,付加価値商品,対象,11,11_37633,10
38922,Ｌバーガーソース,付加価値商品,付加価値商品,対象,11,11_38922,10
39959,ＭＣＤチミチュリ風マヨソース,付加価値商品,付加価値商品,対象,11,11_39959,10
40928,ＭＣＤ南蛮ソース２５,付加価値商品,付加価値商品,対象,11,11_40928,10
41004,ＭＯＳバジマヨソース,付加価値商品,付加価値商品,対象,11,11_41004,10
41297,ＤＴハニーマスタードソース２０２５,付加価値商品,付加価値商品,対象,11,11_41297,10
4150,ＹＨＤねぎ塩だれ２０２４,付加価値商品,付加価値商品,対象,11,11_4150,10
43190,千房　お好み焼ホワイトソース,付加価値商品,付加価値商品,対象,11,11_43190,10
43856,ＬＡ　オニオン＆マヨ,付加価値商品,付加価値商品,対象,11,11_43856,10
4545,フレンチオニオンソース（汎用性）　ＬＡ,付加価値商品,付加価値商品,対象,11,11_4545,10
45928,Ｃ２　すりおろし野菜ソース４,付加価値商品,付加価値商品,対象,11,11_45928,10
50505,２３ツナサラダ　ＬＡ,付加価値商品,付加価値商品,対象,11,11_50505,10
53936,ＳＨクリーミィガーリックソース,付加価値商品,付加価値商品,対象,11,11_53936,10
56724,ＬＡ　フレンチオニオンソースＮｏ．２,付加価値商品,付加価値商品,対象,11,11_56724,10
66166,マイオネーゼフロマッジ,付加価値商品,付加価値商品,対象,11,11_66166,10
69175,ＹＨＤねぎ塩だれ２０２３（ＣＴ）,付加価値商品,付加価値商品,対象,11,11_69175,10
10522,リキッドマヨ,付加価値商品,付加価値商品,対象,11,11_10522,10
11379,マヨネーズＳＲ,付加価値商品,付加価値商品,対象,11,11_11379,10
12316,ＱＰ　ベーカリーマヨ（プレーン）,付加価値商品,付加価値商品,対象,11,11_12316,10
15276,ＱＰ　シェフスタイルマヨネーズ,付加価値商品,付加価値商品,対象,11,11_15276,10
1830,マヨネーズＳＲ（袋）,付加価値商品,付加価値商品,対象,11,11_1830,10
1831,マヨネーズＳＲ,付加価値商品,付加価値商品,対象,11,11_1831,10
1832,マヨネーズＳＲ,付加価値商品,付加価値商品,対象,11,11_1832,10
20402,ＱＰ　シェフスタイルマヨネーズ,付加価値商品,付加価値商品,対象,11,11_20402,10
21186,耐熱マヨ　ＮＯ２（加工用）,付加価値商品,付加価値商品,対象,11,11_21186,10
28130,ＱＰ　サラダ用マヨネーズ（プレーン）,付加価値商品,付加価値商品,対象,11,11_28130,10
30544,ＱＰ　デリフィットマヨネーズ　ドラム,付加価値商品,付加価値商品,対象,11,11_30544,10
30999,ＱＰ　クリーミィマヨネーズ,付加価値商品,付加価値商品,対象,11,11_30999,10
31040,固形マヨ,付加価値商品,付加価値商品,対象,11,11_31040,10
32770,ＱＰ　ベーカリーマヨネーズ,付加価値商品,付加価値商品,対象,11,11_32770,10
33504,マヨネーズＳＲ（袋）,付加価値商品,付加価値商品,対象,11,11_33504,10
33505,マヨネーズＳＲ,付加価値商品,付加価値商品,対象,11,11_33505,10
33508,マヨネーズＳＲ（からし）（袋）,付加価値商品,付加価値商品,対象,11,11_33508,10
33509,マヨネーズＳＲ（からし）,付加価値商品,付加価値商品,対象,11,11_33509,10
35446,耐冷耐熱マヨＵ－１（加工用）,付加価値商品,付加価値商品,対象,11,11_35446,10
35448,耐冷耐熱マヨＮ,付加価値商品,付加価値商品,対象,11,11_35448,10
36290,デリフィットマヨ（ハイセット）,付加価値商品,付加価値商品,対象,11,11_36290,10
36390,デリフィットマヨ（ハイセット）,付加価値商品,付加価値商品,対象,11,11_36390,10
36400,ベーカリーマヨ（トッピング）,付加価値商品,付加価値商品,対象,11,11_36400,10
36450,ベーカリーマヨ（トッピング）,付加価値商品,付加価値商品,対象,11,11_36450,10
37084,デリフィットマヨ（ハイセット）からし,付加価値商品,付加価値商品,対象,11,11_37084,10
39263,パスタサラダ用マヨネーズ,付加価値商品,付加価値商品,対象,11,11_39263,10
39809,耐熱マヨ（加工用）,付加価値商品,付加価値商品,対象,11,11_39809,10
4017,耐冷凍マヨ（加工用）からし５,付加価値商品,付加価値商品,対象,11,11_4017,10
4018,耐冷凍マヨ（加工用）ＮＯ．２,付加価値商品,付加価値商品,対象,11,11_4018,10
4019,耐冷耐熱マヨ（加工用）Ｉ,付加価値商品,付加価値商品,対象,11,11_4019,10
4020,耐冷耐熱マヨ（加工用）,付加価値商品,付加価値商品,対象,11,11_4020,10
4021,耐冷耐熱マヨホワイト（加工用）,付加価値商品,付加価値商品,対象,11,11_4021,10
45180,ＱＰ　ベーカリーマヨ（マイルド）,付加価値商品,付加価値商品,対象,11,11_45180,10
45182,ＱＰ　ベーカリーマヨ（マイルド）,付加価値商品,付加価値商品,対象,11,11_45182,10
45235,ＱＰ　ベーカリーマヨネーズ,付加価値商品,付加価値商品,対象,11,11_45235,10
55306,ＱＰ　デリフィットマヨネーズ,付加価値商品,付加価値商品,対象,11,11_55306,10
58821,デリフィットマヨ（クオーター）,付加価値商品,付加価値商品,対象,11,11_58821,10
66411,デリフィットマヨ（コールスロー用）,付加価値商品,付加価値商品,対象,11,11_66411,10
68232,耐冷凍マヨ（加工用）からし５Ｄ,付加価値商品,付加価値商品,対象,11,11_68232,10
1006,ＭＳマヨ　Ｎｏ．１,付加価値商品,付加価値商品,対象,11,11_1006,10
15664,ＧＴ－Ｑ,付加価値商品,付加価値商品,対象,11,11_15664,10
15910,Ｃ５ベーカリーマヨネーズプレーンＮｏ．４,付加価値商品,付加価値商品,対象,11,11_15910,10
16061,Ｎ耐熱マヨ（卵不使用）,付加価値商品,付加価値商品,対象,11,11_16061,10
16071,ＳＨ　ベーカリーマヨネーズ,付加価値商品,付加価値商品,対象,11,11_16071,10
16909,マリンフーズ専用耐冷耐熱マヨ,付加価値商品,付加価値商品,対象,11,11_16909,10
17708,ＬＡマヨネーズＯＮ３,付加価値商品,付加価値商品,対象,11,11_17708,10
22525,マヨネーズＲＳＥ,付加価値商品,付加価値商品,対象,11,11_22525,10
24370,Ｃ５　ベーカリーマヨ（マイルドタイプ）,付加価値商品,付加価値商品,対象,11,11_24370,10
25257,Ｆ卵黄マヨネーズＮｏ．２,付加価値商品,付加価値商品,対象,11,11_25257,10
2648,ＭＦ　耐冷耐熱マヨ　ＥＸＰ,付加価値商品,付加価値商品,対象,11,11_2648,10
29606,ＬＡ　マヨネーズＮｏ．４,付加価値商品,付加価値商品,対象,11,11_29606,10
30255,長鮮度対応マヨ（ハイセット）ＳＥ　Ｎｏ２,付加価値商品,付加価値商品,対象,11,11_30255,10
30407,ＦＹＫマヨネーズ●,付加価値商品,付加価値商品,対象,11,11_30407,10
33127,Ｆデリシャスマヨネーズ２,付加価値商品,付加価値商品,対象,11,11_33127,10
34191,耐冷耐熱マヨホワイトＭ,付加価値商品,付加価値商品,対象,11,11_34191,10
34227,ＳＱマヨネーズ,付加価値商品,付加価値商品,対象,11,11_34227,10
34593,耐冷耐熱マヨ（加工用）ＭＮ,付加価値商品,付加価値商品,対象,11,11_34593,10
37151,耐冷耐熱マヨ（加工用）ＨＥ,付加価値商品,付加価値商品,対象,11,11_37151,10
42544,ＭＱ　マヨネーズ３,付加価値商品,付加価値商品,対象,11,11_42544,10
4420,２４ダブルマヨネーズ　ＳＥ,付加価値商品,付加価値商品,対象,11,11_4420,10
47397,ＨＳ　マヨ,付加価値商品,付加価値商品,対象,11,11_47397,10
54861,耐熱マヨ（加工用）ＨＧ　Ｎ,付加価値商品,付加価値商品,対象,11,11_54861,10
59095,耐冷凍マヨ（龍２号）,付加価値商品,付加価値商品,対象,11,11_59095,10
63171,２０卵黄タイプマヨネーズＳＥ,付加価値商品,付加価値商品,対象,11,11_63171,10
69400,ＳＱ　パンマヨ（チルド）,付加価値商品,付加価値商品,対象,11,11_69400,10
12105,ＱＰ具沢山フィリングマスタードレリッシュ,付加価値商品,付加価値商品,対象,11,11_12105,10
12440,ＱＰ　具沢山フィリング　カルボナーラ,付加価値商品,付加価値商品,対象,11,11_12440,10
15434,ＱＰ　具沢山フィリング　オニオン＆チリ,付加価値商品,付加価値商品,対象,11,11_15434,10
16650,ＱＰ　具沢山フィリング　黒胡麻,付加価値商品,付加価値商品,対象,11,11_16650,10
20054,ＱＰ　具沢山フィリング　トマトとたまねぎ,付加価値商品,付加価値商品,対象,11,11_20054,10
20985,ＱＰ　具沢山ソース　スイートチリ,付加価値商品,付加価値商品,対象,11,11_20985,10
23465,ＱＰ　具沢山フィリング　オニオン＆明太,付加価値商品,付加価値商品,対象,11,11_23465,10
23535,ＱＰ　具沢山フィリング　シーザーサラダ,付加価値商品,付加価値商品,対象,11,11_23535,10
23618,ＱＰ　具沢山フィリング　オーロラソース,付加価値商品,付加価値商品,対象,11,11_23618,10
26033,ＱＰ　具沢山ソース　スイートチリ,付加価値商品,付加価値商品,対象,11,11_26033,10
30580,ＱＰ　具沢山ソース　シャリアピン,付加価値商品,付加価値商品,対象,11,11_30580,10
31222,ＱＰ　具沢山ソース　エビマヨ用,付加価値商品,付加価値商品,対象,11,11_31222,10
32070,ＱＰ　具沢山フィリング　味噌ジンジャー,付加価値商品,付加価値商品,対象,11,11_32070,10
45177,ＱＰ　具沢山ソース　ねぎ塩,付加価値商品,付加価値商品,対象,11,11_45177,10
47210,ＱＰ具沢山フィリングアボカド（ワカモレ）,付加価値商品,付加価値商品,対象,11,11_47210,10
57051,ＱＰ　具沢山フィリング　オニオン＆マヨ,付加価値商品,付加価値商品,対象,11,11_57051,10
67002,ＱＰ　具沢山ソース　大根おろしポン酢風味,付加価値商品,付加価値商品,対象,11,11_67002,10
28475,オーロラソースベースＳＥ,付加価値商品,付加価値商品,対象,11,11_28475,10
29267,ＫＯ　具沢山サウザンフィリング,付加価値商品,付加価値商品,対象,11,11_29267,10
65007,ＫＦＣ南蛮タルタル,付加価値商品,付加価値商品,対象,11,11_65007,10
22770,ＱＰ　具沢山ソース　タルタル,付加価値商品,タルタルソース,対象,11,11_22770,10
22771,ＱＰ　具沢山ソース　タルタル,付加価値商品,タルタルソース,対象,11,11_22771,10
27340,ＱＰ　チキン南蛮用タルタルソース,付加価値商品,タルタルソース,対象,11,11_27340,10
40929,ＱＰ　具沢山ソース　タルタル（マイルド）,付加価値商品,タルタルソース,対象,11,11_40929,10
53690,ＱＰ　具沢山Ｆベーカリータルタル,付加価値商品,タルタルソース,対象,11,11_53690,10
65415,ＱＰ　具沢山ソース　クリーミィタルタル,付加価値商品,タルタルソース,対象,11,11_65415,10
65551,ＱＰ　具沢山ソース　シェフズタルタル,付加価値商品,タルタルソース,対象,11,11_65551,10
1051,タルタルソース（ＴＤ）２３,付加価値商品,タルタルソース,対象,11,11_1051,10
